block,tenure_height,txs,read_count,read_length,runtime,write_count,write_length
170700,170700,61,7569,15540899,150418993,562,48907
170699,170699,30,14224,26195337,123722736,1056,91291
170698,170698,41,5014,9458508,76627559,355,23891
170697,170697,25,13764,23591013,193953798,951,87736
170696,170696,36,2460,5235104,468085823,254,18414
170695,170695,40,14884,27818886,158576263,1079,98690
170694,170694,57,6019,10791697,420981427,802,103613
170693,170693,31,13751,25923338,123711633,1050,92894
170692,170692,81,9094,15215166,177786099,644,56812
170691,170691,35,13961,26377781,126202825,1076,95608
170690,170690,108,14495,29000809,276422281,1079,105170
170689,170689,22,6318,14107267,59847620,500,46944
170688,170688,35,14447,27617082,131978065,1136,101324
170687,170687,55,14560,23678090,124108141,938,84227
170686,170686,90,14019,17029136,584182091,1154,128585
170685,170685,31,7306,12118609,83852165,293,29951
170684,170684,35,14016,26722122,142188381,1140,98494
170683,170683,40,14043,27495274,99562327,822,80353
170682,170682,80,13960,16423645,402842789,949,97587
170681,170681,16,4152,8635234,28843025,321,30286
170680,170680,47,14047,27864538,129943839,1068,93682
170679,170679,41,7442,11537926,100502787,587,56116
170678,170678,70,12400,23631357,179850881,1029,87793
170677,170677,26,9556,16545583,81492774,701,59241
170676,170676,53,8036,18195450,151947003,672,64813
170675,170675,89,14118,26208056,146823697,1061,88358
170674,170674,50,14267,14387360,175099303,532,47747
170673,170673,65,13065,18723404,142426938,859,71249
170672,170672,35,4083,2974693,115735358,181,13580
170671,170671,43,14550,26507243,135043371,1118,96430
170670,170670,24,10275,24037535,96688716,781,74649
170669,170669,32,13948,23344877,129985459,981,91240
170668,170668,43,14516,32776305,206458130,1135,102096
170667,170667,50,14066,24993815,166395362,1103,101178
170666,170666,54,14258,22892575,121186957,914,75545
170665,170665,118,14041,25887446,144261754,1017,82898
170664,170664,43,14442,28939012,128332956,1053,98364
170663,170663,67,14797,30949503,191918832,1219,93261
170662,170662,28,14354,25819974,110749572,1363,153148
170661,170661,32,12063,24599530,78690444,822,73628
170660,170660,76,14222,25711632,141363072,1123,100597
170659,170659,70,14863,30863652,88468831,933,89791
170658,170658,79,13565,19330520,130555452,824,74239
170657,170657,73,14926,20086381,125841241,6671,336423
170656,170656,114,13438,31906659,134173017,1050,105006
170655,170655,180,14919,28612002,158504262,1017,94355
170654,170654,106,14734,25997838,330148943,960,98577
170653,170653,62,13299,18087182,338297543,776,56861
170652,170652,131,14967,23211435,258598288,905,74056
170651,170651,45,14057,24734856,174551569,847,81353
170650,170650,71,12272,18383932,338026804,966,91083
170649,170649,67,13012,27091626,341673193,935,81530
170648,170648,34,3784,4935279,144156868,357,36766
170647,170647,44,5799,5240076,390413642,472,69133
170646,170646,65,13003,20747586,191913025,782,63674
170645,170645,44,13108,19928638,133619014,782,69954
170644,170644,53,12621,23357780,390017801,1149,127590
170643,170643,60,14991,20653550,108188576,910,58759
170642,170642,109,13586,12494786,219230482,633,48412
170641,170641,51,12244,21704392,116091386,852,76200
170640,170640,146,14795,25877574,149407755,1098,91521
170639,170639,76,13843,26193020,159751182,1052,96104
170638,170638,51,14752,23332097,285220586,892,80504
170637,170637,170,14006,31430190,155005653,1110,91971
170636,170636,54,14317,22738384,155020329,969,87130
170635,170635,73,14647,17031150,207720439,720,59683
170634,170634,86,14833,16235091,299425997,2693,174408
170633,170633,78,14967,26384250,179271270,923,118009
170632,170632,66,14217,9359161,233104244,355,34514
170631,170631,32,11247,20899393,94980477,834,75299
170630,170630,26,14433,28075383,144396983,1099,101969
170629,170629,83,12351,21597848,148551367,856,71690
170628,170628,106,14308,25771519,273346212,1109,131371
170627,170627,95,14956,31844357,182814581,1148,126179
170626,170626,128,14977,26860522,180811882,1046,102868
170625,170625,47,13880,25783090,151916294,1101,106251
170624,170624,91,3438,7629230,53668907,329,32376
170623,170623,98,13205,19993237,163033356,899,69711
170622,170622,32,10421,19837836,103719993,753,68572
170621,170621,58,12819,22557220,107678028,1022,81774
170620,170620,57,14323,14460369,224935565,627,47557
170619,170619,49,14248,26645046,121651742,1162,102485
170618,170618,52,14314,20711475,162894338,874,83085
170617,170617,46,14189,19461570,155442062,863,72570
170616,170616,134,13842,26382205,124082905,1066,90346
170615,170615,41,14907,25382744,131110910,1046,93008
170614,170614,68,14957,25768366,195988615,1048,110154
170613,170613,70,13787,20036304,478028928,1043,136132
170612,170612,76,14257,30480434,159221672,986,89729
170611,170611,60,14806,28538183,130568366,1102,105415
170610,170610,44,14312,29255082,209147113,977,84761
170609,170609,34,14825,25634968,142622299,1040,93259
170608,170608,28,14842,27602405,129320787,1060,106722
170607,170607,41,14037,23541298,148482667,955,86964
170606,170606,73,13796,14116255,168688426,458,36127
170605,170605,34,14588,15543103,180133481,692,64751
170604,170604,83,14249,27380216,117566893,1009,88739
170603,170603,69,14910,24020694,176259699,872,77638
170602,170602,109,13829,22564581,146245318,1003,75123
170601,170601,66,3421,5531856,30092050,406,21620
170600,170600,89,4608,7668370,267747600,560,65215
170599,170599,154,10091,20477501,268744737,953,92573
170598,170598,65,12608,21015079,308132591,919,97609
170597,170597,57,14062,23007258,144952114,943,81409
170596,170596,74,13486,25470492,171102719,811,67806
170595,170595,147,13844,29087342,342422347,1104,125505
170594,170594,27,14481,27539972,126923844,1035,98930
170593,170593,86,14893,23368603,1025687680,1515,232984
170592,170592,93,12254,23196118,788476255,1096,185146
170591,170591,51,12736,22777627,108910295,915,77567
170590,170590,49,14790,4789966,244915289,231,19046
170589,170589,79,14739,22062060,148679240,985,80440
170588,170588,51,14663,31744340,152039451,1124,107533
170587,170587,25,14153,24670300,208481622,967,76172
170586,170586,11,13227,26499896,89768537,1045,102554
170585,170585,61,14915,21268492,145367489,1003,79063
170584,170584,33,14278,10156104,200837768,406,34534
170583,170583,79,14958,29071655,120179041,988,84814
170582,170582,26,13930,25068096,106058286,962,93383
170581,170581,45,13167,18825938,166239194,761,66126
170580,170580,56,14736,14092977,210612344,393,37544
170579,170579,77,14643,25463391,188474918,803,58644
170578,170578,43,14320,21521906,145907005,608,54249
170577,170577,66,14866,21871107,228962415,2676,156079
170576,170576,65,13753,30450000,137440787,1087,101629
170575,170575,118,14467,29198524,219790338,1181,97193
170574,170574,142,14953,24697093,162310161,742,67889
170573,170573,177,14931,27127732,826039691,1367,109726
170572,170572,63,14959,19098000,678656796,1299,71756
170571,170571,17,13980,22678592,679319033,1681,46251
170570,170570,2,0,0,0,0,0
170569,170569,40,14817,22859255,694705990,1758,49434
170568,170568,9,12963,19870566,668045616,1611,41042
170567,170567,53,13631,21270464,679512013,1713,45546
170566,170566,30,10932,23502565,104086175,876,77694
170565,170565,30,13638,22776813,125895434,928,84208
170564,170564,65,13823,20835828,160357727,844,66029
170563,170563,81,14972,27797781,198823201,932,86122
170562,170562,75,14676,10711174,245783747,442,36052
170561,170561,30,13351,24568640,142829142,1008,88566
170560,170560,37,10802,19638097,105679140,838,82560
170559,170559,147,14070,18393922,203481234,929,64065
170558,170558,29,8785,15387036,74987799,629,54656
170557,170557,57,7852,15548442,104600003,687,58427
170556,170556,49,14779,26552878,312924548,1250,128611
170555,170555,23,12106,14765639,135406336,646,55430
170554,170554,95,4715,10760056,43076810,375,33543
170553,170553,23,9054,15659871,86841607,651,51981
170552,170552,47,11969,19361873,132750595,757,63587
170551,170551,25,4030,6068663,68773926,279,21433
170550,170550,28,12808,23593889,114853933,974,85043
170549,170549,55,5242,10988125,80529754,399,35462
170548,170548,32,14472,23923065,137860617,1069,88288
170547,170547,61,6300,12801785,63370061,430,36214
170546,170546,27,13777,25774499,123372329,1035,92277
170545,170545,45,4901,9803947,50475811,359,26048
170544,170544,45,14724,27263879,131425094,1131,93375
170543,170543,151,13653,23436250,362072363,1110,102968
170542,170542,34,2399,4868750,23603193,250,21735
170541,170541,91,14650,26999533,125987604,1156,93440
170540,170540,17,10747,19829164,101616686,803,74207
170539,170539,163,14456,24206662,221470548,1350,111147
170538,170538,11,5929,12424153,54925311,502,44408
170537,170537,84,12799,23811410,147528796,1126,97122
170536,170536,1,0,0,0,0,0
170535,170535,1,0,0,0,0,0
170534,170534,31,14099,27093845,131434066,1082,97300
170533,170533,21,3383,6491015,45650550,245,25722
170532,170532,39,14208,27325755,140995312,1096,100727
170531,170531,45,5018,9718726,77097403,537,42631
170530,170530,61,14543,26637500,137319442,1180,104701
170529,170529,96,4500,7475052,43403836,606,41049
170528,170528,69,8128,16617608,94329189,776,63355
170527,170527,55,11662,21938084,95226005,857,72820
170526,170526,49,11358,23554365,98680049,986,98603
170525,170525,47,3161,6408243,37005373,193,15461
170524,170524,48,14211,27213501,169238295,1128,89532
170523,170523,36,12803,23522591,98629393,920,88412
170522,170522,42,13688,19653859,109292625,1668,61014
170521,170521,34,14139,11416215,71554159,3747,10340
170520,170520,101,14502,23456112,144612192,1243,91291
170519,170519,38,14904,27401051,99423708,1282,111226
170518,170518,77,12926,26516490,129498960,950,78099
170517,170517,56,14008,32022355,81444233,823,82098
170516,170516,117,14172,26562724,119965187,1133,96655
170515,170515,81,8312,13827099,66906578,639,54602
170514,170514,53,13860,23709228,134028616,950,87447
170513,170513,96,13580,17511630,239142583,830,69374
170512,170512,23,7095,12062531,105784516,547,42263
170511,170511,142,12361,21868410,134416280,1033,83717
170510,170510,120,12064,17298996,208803740,876,63697
170509,170509,63,9891,16889397,180148900,756,61179
170508,170508,76,9505,13382593,156509241,838,78762
170507,170507,55,14547,21977961,119096190,1171,79660
170506,170506,73,10760,19120892,82046126,1188,76375
170505,170505,60,13451,19866114,205101091,890,74716
170504,170504,29,14111,26025524,181394800,1141,93555
170503,170503,162,14157,20245089,380428614,986,62329
170502,170502,83,14169,24591023,128055162,1037,85267
170501,170501,33,8286,16565366,228679082,768,99891
170500,170500,38,14134,24929587,142847563,988,86233
170499,170499,44,14664,32568718,175471991,1163,103194
170498,170498,26,13047,22764061,122053585,860,78725
170497,170497,96,12973,19122939,155209162,875,69785
170496,170496,75,13363,18885900,232841888,688,61965
170495,170495,65,14932,29180088,145488055,992,93091
170494,170494,97,13401,35023412,124943745,967,81378
170493,170493,28,12831,23941766,124425872,875,84586
170492,170492,47,14979,41100187,205628981,1011,101895
170491,170491,94,14965,14002127,207786610,861,71474
170490,170490,111,14016,23884021,221560559,879,79121
170489,170489,20,14987,29850794,116108868,1167,114134
170488,170488,60,12672,23221985,107935838,1113,109391
170487,170487,90,9179,22336836,78203073,772,58830
170486,170486,147,14882,32326048,145265129,1370,134949
170485,170485,30,14723,11447679,244718911,533,48725
170484,170484,90,14716,11972556,218353171,638,60238
170483,170483,54,14607,22135149,167877230,870,74663
170482,170482,109,14616,25573410,193650793,985,103093
170481,170481,30,14727,25621933,155368578,1057,91285
170480,170480,49,12818,15080233,215527586,654,49540
170479,170479,180,14999,24006259,251454616,1155,100812
170478,170478,65,12293,17103889,184957134,2723,155172
170477,170477,56,13042,15388327,184893640,586,46124
170476,170476,58,11842,14675770,135929073,604,53383
170475,170475,81,11239,19821305,143682454,939,70884
170474,170474,73,13766,27760442,208432605,1082,100401
170473,170473,29,14804,20531299,154698828,851,78130
170472,170472,39,12653,10149592,199253505,475,54428
170471,170471,73,13064,22190909,208468426,1200,106110
170470,170470,40,14974,27487264,168002415,928,95632
170469,170469,34,14993,5116839,266518975,278,21884
170468,170468,113,13843,19471448,167034381,803,64687
170467,170467,44,14595,13016760,151898952,6778,332625
170466,170466,60,14659,17346473,357653352,862,96768
170465,170465,21,6014,13559963,58594262,477,42948
170464,170464,51,14689,25899253,170379072,1079,95196
170463,170463,49,14117,25199360,186021544,945,94487
170462,170462,35,14768,22839030,145804053,981,86469
170461,170461,24,12886,17627028,147835766,651,65025
170460,170460,129,14509,22748296,136106123,1082,93076
170459,170459,125,14572,16402383,310437282,668,60842
170458,170458,90,14557,16495775,257227485,832,79251
170457,170457,106,14885,20712223,172057817,999,82195
170456,170456,54,12127,19660932,163954530,902,71796
170455,170455,48,13901,27199448,153123468,1114,112776
170454,170454,38,13876,22037691,126674935,969,81272
170453,170453,30,13159,16453505,157473812,535,53336
170452,170452,64,12408,24665956,142232294,1065,87820
170451,170451,52,5905,10199634,55270313,353,34873
170450,170450,42,13954,26065536,130469033,1072,94041
170449,170449,54,14193,28066341,175785804,1089,100073
170448,170448,30,14087,15503993,220874671,708,52487
170447,170447,53,14671,21172727,185460671,850,77439
170446,170446,98,14946,26202918,149576830,1193,101540
170445,170445,29,14987,21132816,155436382,808,77547
170444,170444,22,4039,3238143,54170596,191,13568
170443,170443,37,14803,17715555,182610910,643,64830
170442,170442,73,14984,13141331,250774123,531,44255
170441,170441,22,14689,23172995,150926851,883,86483
170440,170440,73,14847,25819332,189370987,1046,91425
170439,170439,2,0,0,0,0,0
170438,170438,74,14912,31521475,147815091,1091,103927
170437,170437,107,7980,13219278,77050628,503,47727
170436,170436,50,14744,20462747,176235682,891,73187
170435,170435,84,14916,30387378,166378606,1512,116221
170434,170434,34,12246,17141254,123382970,765,62184
170433,170433,45,14613,27171093,147728632,973,93193
170432,170432,74,13691,15686581,373159062,892,96374
170431,170431,12,448,868474,4175167,48,3440
170430,170430,38,12345,23431698,141309376,843,124247
170429,170429,63,11120,22915162,137722190,914,84042
170428,170428,59,14341,24769402,156590033,1007,629311
170427,170427,126,14955,19475735,202547629,741,97049
170426,170426,70,14669,18769062,264721902,826,72630
170425,170425,36,12980,21553584,159749958,831,69146
170424,170424,46,13989,17682942,173577707,693,64221
170423,170423,70,13842,12073016,310434159,625,55971
170422,170422,47,14379,25146365,141689755,949,92439
170421,170421,110,14495,24309883,496164536,1040,121085
170420,170420,22,8912,19015169,81919544,712,65960
170419,170419,25,9254,16115842,94832842,704,59091
170418,170418,48,10890,20147584,108725828,842,70081
170417,170417,17,8873,19035786,76441699,666,59891
170416,170416,76,13045,23568041,320572375,1119,114158
170415,170415,32,13354,25985718,125875748,947,92804
170414,170414,28,12212,15100234,136099963,685,56746
170413,170413,22,14461,28162030,189732584,1077,105391
170412,170412,61,14709,21922966,164307930,950,73154
170411,170411,110,14440,17739223,180788041,1783,101617
170410,170410,28,13957,20423971,163839175,760,67111
